https://movie.douban.com/subject/1292343/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg,蝴蝶效应,导演: 埃里克·布雷斯 Eric Bress / J·麦基·格鲁伯 J. Mackye Gruber,2004,8.8,838844,人的命运被自己瞬间的抉择改变。
https://movie.douban.com/subject/1292656/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480965695.jpg,心灵捕手,导演: 格斯·范·桑特 Gus Van Sant,1997,8.9,634313,人生中应该拥有这样的一段豁然开朗。
https://movie.douban.com/subject/1291832/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910902213.jpg,低俗小说,导演: 昆汀·塔伦蒂诺 Quentin Tarantino,1994,8.9,744934,故事的高级讲法。
https://movie.douban.com/subject/1292679/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg,春光乍泄,导演: 王家卫 Kar Wai Wong,1997,9.0,561639,爱情纠缠，男女一致。
https://movie.douban.com/subject/1294371/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263408369.jpg,摩登时代,导演: 查理·卓别林 Charles Chaplin,1936,9.3,264733,大时代中的人生，小人物的悲喜。
https://movie.douban.com/subject/1292223/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2219586434.jpg,七宗罪,导演: 大卫·芬奇 David Fincher,1995,8.8,858778,警察抓小偷，老鼠玩死猫。
https://movie.douban.com/subject/1302425/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2579932167.jpg,喜剧之王,导演: 周星驰 Stephen Chow / 李力持 Lik-Chi Lee,1999,8.8,863463,我是一个演员。
https://movie.douban.com/subject/1297192/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2558364386.jpg,致命ID,导演: 詹姆斯·曼高德 James Mangold,2003,8.8,726302,最不可能的那个人永远是最可能的。
https://movie.douban.com/subject/1300299/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1633113220.jpg,杀人回忆,导演: 奉俊昊 Joon-ho Bong,2003,8.9,619536,关于连环杀人悬案的集体回忆。
https://movie.douban.com/subject/1787291/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p884763596.jpg,被嫌弃的松子的一生,导演: 中岛哲也 Tetsuya Nakashima,2006,8.9,645092,以戏谑来戏谑戏谑。
https://movie.douban.com/subject/1298070/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1596085504.jpg,加勒比海盗,导演: 戈尔·维宾斯基 Gore Verbinski,2003,8.8,772736,约翰尼·德普的独角戏。
https://movie.douban.com/subject/1291543/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg,功夫,导演: 周星驰 Stephen Chow,2004,8.7,958798,警恶惩奸，维护世界和平这个任务就交给你了，好吗？
https://movie.douban.com/subject/1291544/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910812549.jpg,哈利·波特与阿兹卡班的囚徒,导演: Alfonso Cuarón,2004,8.9,612902,不一样的导演，不一样的哈利·波特。
https://movie.douban.com/subject/5322596/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1305562621.jpg,超脱,导演: 托尼·凯耶 Tony Kaye,2011,9.0,484619,穷尽一生，我们要学会的，不过是彼此拥抱。
https://movie.douban.com/subject/1865703/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456825720.jpg,红辣椒,导演: 今敏 Satoshi Kon,2006,9.0,393258,梦的勾结。
https://movie.douban.com/subject/6985810/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1546987967.jpg,狩猎,导演: 托马斯·温特伯格 Thomas Vinterberg,2012,9.1,339660,人言可畏。
https://movie.douban.com/subject/26799731/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505525050.jpg,请以你的名字呼唤我,导演: 卢卡·瓜达尼诺 Luca Guadagnino,2017,8.9,631372,沉醉在电影的情感和视听氛围中无法自拔。
https://movie.douban.com/subject/1292370/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480956937.jpg,剪刀手爱德华,导演: 蒂姆·波顿 Tim Burton,1990,8.7,957288,浪漫忧郁的成人童话。
https://movie.douban.com/subject/10777687/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1816276065.jpg,7号房的礼物,导演: 李焕庆 Hwan-kyeong Lee,2013,8.9,493012,《我是山姆》的《美丽人生》。
https://movie.douban.com/subject/1294639/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2004174709.jpg,勇敢的心,导演: 梅尔·吉布森 Mel Gibson,1995,8.9,520099,史诗大片的典范。
https://movie.douban.com/subject/1418834/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2604889017.jpg,断背山,导演: 李安 Ang Lee,2005,8.8,644869,每个人心中都有一座断背山。
https://movie.douban.com/subject/1306249/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2357915564.jpg,唐伯虎点秋香,导演: 李力持 Lik-Chi Lee,1993,8.7,955464,华太师是黄霑，吴镇宇四大才子之一。
https://movie.douban.com/subject/1292215/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2447590313.jpg,天使爱美丽,导演: 让-皮埃尔·热内 Jean-Pierre Jeunet,2001,8.7,896981,法式小清新。 
https://movie.douban.com/subject/1297630/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg,第六感,导演: M·奈特·沙马兰 M. Night Shyamalan,1999,8.9,496443,深入内心的恐怖，出人意料的结局。
https://movie.douban.com/subject/2149806/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2707581855.jpg,入殓师,导演: 泷田洋二郎 Yôjirô Takita,2008,8.9,583760,死可能是一道门，逝去并不是终结，而是超越，走向下一程。
https://movie.douban.com/subject/1291999/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg,重庆森林,导演: 王家卫 Kar Wai Wong,1994,8.8,715254,寂寞没有期限。
https://movie.douban.com/subject/1297359/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg,幽灵公主,导演: 宫崎骏 Hayao Miyazaki,1997,8.9,473731,人与自然的战争史诗。
https://movie.douban.com/subject/1296339/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2555762374.jpg,爱在黎明破晓前,导演: 理查德·林克莱特 Richard Linklater,1995,8.8,585773,缘分是个连绵词，最美不过一瞬。
https://movie.douban.com/subject/1296996/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1082651990.jpg,哈利·波特与密室,导演: Chris Columbus,2002,8.8,639144,魔法的密室之门已打开...
https://movie.douban.com/subject/1292434/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2567845803.jpg,一一,导演: 杨德昌 Edward Yang,2000,9.1,327265,我们都曾经是一一。
https://movie.douban.com/subject/25814705/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2564498893.jpg,小森林 夏秋篇,导演: 森淳一 Junichi Mori,2014,9.0,381373,那些静得只能听见呼吸的日子里，你明白孤独即生活。
https://movie.douban.com/subject/1291875/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564685215.jpg,阳光灿烂的日子,导演: 姜文 Wen Jiang,1994,8.8,552716,一场华丽的意淫。
https://movie.douban.com/subject/3395373/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg,蝙蝠侠：黑暗骑士崛起,导演: 克里斯托弗·诺兰 Christopher Nolan,2012,8.8,643777,诺兰就是保证。
https://movie.douban.com/subject/1293359/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2620392435.jpg,菊次郎的夏天,导演: 北野武 Takeshi Kitano,1999,8.9,525530,从没见过那么流氓的温柔，从没见过那么温柔的流氓。
https://movie.douban.com/subject/11026735/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2614500883.jpg,超能陆战队,导演: 唐·霍尔 Don Hall / 克里斯·威廉姆斯 Chris Williams,2014,8.7,906008,Balalala~~~
https://movie.douban.com/subject/1300992/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2190556408.jpg,完美的世界,导演: 克林特·伊斯特伍德 Clint Eastwood,1993,9.1,271309,坏人的好总是比好人的好来得更感人。
https://movie.douban.com/subject/1292337/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg,无人知晓,导演: 是枝裕和 Hirokazu Koreeda,2004,9.1,276942,我的平常生活就是他人的幸福。
https://movie.douban.com/subject/21318488/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg,消失的爱人,导演: 大卫·芬奇 David Fincher,2014,8.7,825262,年度最佳date movie。
https://movie.douban.com/subject/1291990/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561542458.jpg,爱在日落黄昏时,导演: 理查德·林克莱特 Richard Linklater,2004,8.9,482736,九年后的重逢是世俗和责任的交叠，没了悸动和青涩，沧桑而温暖。
